DATE;1YEAR;2YEAR;5YEAR;10YEAR
31.10.1989;0.257334600000001;0.320581100000001;-0.0615665000000041;-0.951684000000003
30.11.1989;0.220138500000001;0.389535200000002;0.398191099999996;-0.151301100000000
31.12.1989;0.812669100000000;1.41226910000000;1.50735040000000;1.03253280000000
31.01.1990;1.55693280000000;2.55604260000000;3.31120550000001;3.54235580000000
28.02.1990;1.82167979999999;3.00747430000000;3.90379870000000;4.18629609999999
31.03.1990;2.32396330000000;3.40291290000000;4.17854750000000;4.25055270000000
30.04.1990;2.84443540000000;4.43239120000000;5.88209780000000;6.24971050000000
31.05.1990;2.23887840000000;3.45861300000000;4.52360400000000;4.55179100000000
30.06.1990;1.84657280000000;2.76688620000000;3.06512370000000;2.72060189999999
31.07.1990;1.74827900000000;2.42165960000000;2.79717800000000;2.60776890000000
31.08.1990;2.64587410000000;4.11748110000000;5.67929020000000;6.39114060000000
30.09.1990;2.80169280000000;4.65500920000000;6.51415889999999;7.51570340000001
31.10.1990;2.63654540000000;4.65058850000000;6.42728670000000;7.37300160000000
30.11.1990;2.78163100000000;4.61326980000000;6.22779750000000;6.66379060000000
31.12.1990;3.13153330000000;5.49665770000000;7.61362420000000;8.23573010000000
31.01.1991;2.91513970000000;4.65586810000000;5.89206460000001;6.41960460000000
28.02.1991;2.87388380000000;4.48822270000000;5.71990660000000;6.19173570000001
31.03.1991;2.99466470000000;4.18102380000000;5.05210010000000;5.32483660000000
30.04.1991;2.98543880000000;4.21330180000000;5.27526490000000;5.60970920000000
31.05.1991;2.99846920000000;4.57669900000000;6.09676470000000;6.77420450000000
30.06.1991;3.34448400000000;5.94565490000000;8.04985030000000;9.03454030000001
31.07.1991;3.74870920000000;6.41110960000000;8.89666300000000;10.2687040000000
31.08.1991;3.54703930000000;6.12224070000000;8.45587960000000;9.57333550000000
30.09.1991;3.45469270000000;6.03353730000000;8.31157370000000;9.33328150000000
31.10.1991;2.53415300000000;4.13452270000000;5.70619680000000;6.06597150000000
30.11.1991;2.01938740000000;3.08034810000000;4.30456110000000;4.31195920000000
31.12.1991;1.68904830000000;2.38422390000000;3.33972540000000;3.38571080000000
31.01.1992;2.43181610000000;4.46695650000000;6.27237920000000;7.58976070000000
29.02.1992;2.77318100000000;5.32763500000000;7.81022700000000;9.45524640000000
31.03.1992;3.21828930000000;6.30142980000000;8.89624010000000;10.5730276000000
30.04.1992;3.12192270000000;6.28368550000000;9.02609910000000;11.2063723000000
31.05.1992;2.45119130000000;4.81482310000000;6.97185220000000;8.87925720000000
30.06.1992;2.06778580000000;4.32631510000000;6.73769230000000;8.76461400000000
31.07.1992;1.67903100000000;3.21143300000000;5.07191030000000;6.81189760000000
31.08.1992;1.44894930000000;3.19815950000000;5.23508380000000;7.35606070000000
30.09.1992;1.08495910000000;2.45543800000000;4.20204350000000;5.92565520000000
31.10.1992;1.84248180000000;3.70581480000000;6.10901500000000;8.07855040000000
30.11.1992;2.05027550000000;4.08159690000000;6.33712500000000;8.26307940000000
31.12.1992;1.68648570000000;3.57038650000000;5.68498450000000;7.27284730000000
31.01.1993;1.46728220000000;2.74938110000000;4.19816820000000;5.93150940000000
28.02.1993;0.459373299999999;0.645930399999998;1.37882230000000;1.84549580000000
31.03.1993;0.0317840000000000;-0.258860200000002;-0.501794500000000;-0.808319200000001
30.04.1993;-0.770689700000001;-1.69369060000000;-2.28474360000000;-2.72651850000000
31.05.1993;-0.564577299999999;-1.50364570000000;-2.29923740000000;-2.87652140000000
30.06.1993;-0.955855400000000;-2.45782090000000;-3.68156709999999;-4.94673720000001
31.07.1993;-0.605553800000000;-1.78091630000000;-2.82375620000000;-3.47543630000000
31.08.1993;-1.16288510000000;-2.87031130000000;-4.49173180000000;-5.57405240000000
30.09.1993;-1.57875980000000;-3.72446560000000;-5.57172200000000;-7.57480610000001
31.10.1993;-1.61767710000000;-4.02124820000000;-6.11620290000000;-8.12066350000000
30.11.1993;-2.13259540000000;-4.53626170000000;-6.58493800000000;-8.12745190000000
31.12.1993;-2.34659330000000;-5.24869920000000;-6.88961030000000;-8.31029570000000
31.01.1994;-2.09481330000000;-4.45549960000000;-6.49162380000000;-7.84566509999999
28.02.1994;-1.10056780000000;-2.32276620000000;-3.10780470000000;-3.49134020000000
31.03.1994;-0.495204600000000;-0.826151500000000;-1.02237860000000;-0.914290299999999
30.04.1994;0.150888500000000;0.351462300000001;0.782932300000002;1.13120700000000
31.05.1994;0.825699400000000;2.12192710000000;3.29797480000000;4.52906110000000
30.06.1994;1.17122420000000;2.30334810000000;4.11012890000000;5.52588340000001
31.07.1994;0.991845500000001;1.75866800000000;2.77245010000000;3.69938780000000
31.08.1994;1.10517170000000;2.11094850000000;3.25535940000000;4.22747199999999
30.09.1994;1.42973710000000;3.03208580000000;4.79825220000000;6.48456000000000
31.10.1994;1.90488320000000;3.91342180000000;5.99584170000000;7.99317630000000
30.11.1994;2.34191380000000;5.17670120000000;7.54691810000000;9.65254450000000
31.12.1994;2.76603410000000;5.67205280000000;8.09251010000000;10.1439161000000
31.01.1995;2.60990510000000;5.44452710000000;7.75296950000000;9.87436339999999
28.02.1995;1.83670460000000;3.36686870000000;4.75630340000000;6.07145100000001
31.03.1995;1.51225960000000;2.68136580000000;3.71089240000000;4.40992960000000
30.04.1995;1.11886150000000;1.75222020000000;2.27201100000000;2.38110230000000
31.05.1995;0.120657000000000;-0.382914400000001;-0.994827300000004;-1.97667830000000
30.06.1995;0.257853900000000;-0.189168699999998;-0.663811100000002;-1.38109740000000
31.07.1995;0.170967200000000;0.114375200000000;-0.208241300000001;-0.737598000000002
31.08.1995;0.0581877999999998;-0.499769899999999;-1.11630630000000;-1.91390620000000
30.09.1995;0.164955300000001;-0.151856899999999;-0.581275299999996;-1.15905840000000
31.10.1995;0.146501600000001;0.102016300000000;-0.0828641000000010;-0.558706699999997
30.11.1995;-0.157761400000000;-0.275708700000003;-0.416731200000003;-0.747704399999995
31.12.1995;-0.397892800000000;-1.08667920000000;-1.84656910000000;-2.66808530000000
31.01.1996;-0.718296900000000;-1.48141780000000;-2.33449060000000;-3.01331410000000
29.02.1996;-0.125952499999999;-0.659998000000002;-1.10576490000000;-1.68719920000000
31.03.1996;-0.0126632000000004;-0.499673399999999;-0.944515800000003;-1.76434680000000
30.04.1996;0.401800800000000;0.429743700000000;0.502012499999996;0.440093399999999
31.05.1996;0.880498700000000;1.15172750000000;1.58271150000000;1.57038290000000
30.06.1996;0.803551499999999;1.08913540000000;1.34489790000000;1.32468410000000
31.07.1996;0.848390400000000;1.77557010000000;2.68524620000000;3.44207270000000
31.08.1996;0.982612499999999;1.77280310000000;2.45841380000000;3.00921550000000
30.09.1996;0.771675400000001;1.53055160000000;2.26630190000000;2.63621720000000
31.10.1996;0.360906899999999;0.904810900000000;1.55002700000000;1.97518910000000
30.11.1996;0.0186183000000018;0.0703534000000019;0.172409399999999;0.193714599999996
31.12.1996;0.514321400000000;1.25676070000000;1.92911360000000;2.54327340000000
31.01.1997;0.761488399999999;1.85877550000000;2.89745860000000;3.90233470000000
28.02.1997;0.844038700000001;1.81439140000000;2.84518170000000;3.84192760000000
31.03.1997;1.20845510000000;2.57606540000000;3.86125910000000;5.08095300000000
30.04.1997;1.00991830000000;2.11448030000000;3.23039050000000;4.28898880000000
31.05.1997;1.18297220000000;2.08678980000000;3.27080000000000;4.09870930000000
30.06.1997;1.04573610000000;1.94653400000000;3.05581750000000;3.96409050000000
31.07.1997;0.381206100000000;0.820238600000000;1.27776410000000;1.69417520000000
31.08.1997;1.10031800000000;2.82314030000000;4.10764750000000;5.42080370000000
30.09.1997;1.29708860000000;3.21785750000000;5.06249300000000;6.93688410000000
31.10.1997;1.25217960000000;2.82211750000000;4.20861200000000;5.71557190000000
30.11.1997;1.19877330000000;2.65591690000000;4.01467030000000;4.95337710000000
31.12.1997;1.05188780000000;2.23849880000000;3.27837500000000;4.09981810000000
31.01.1998;0.639042000000001;1.43924340000000;2.40852210000000;3.01147970000000
28.02.1998;0.518000899999999;0.784574799999997;1.06089720000000;0.507369999999999
31.03.1998;0.745973400000000;1.36726540000000;1.72876330000000;1.88229740000001
30.04.1998;0.868390800000000;1.15040980000000;1.50451270000000;1.70266470000000
31.05.1998;0.704003500000000;0.450450000000000;0.325681600000001;0.00865419999999695
30.06.1998;0.290268700000000;0.172934199999999;-0.116597300000000;-0.756566600000000
31.07.1998;0.153373700000000;-0.199822399999999;-0.491913000000000;-1.39247120000000
31.08.1998;-0.902803899999999;-1.63008330000000;-2.77398930000000;-4.18760500000000
30.09.1998;-1.32189510000000;-2.67060660000000;-4.30046300000000;-5.92852850000000
31.10.1998;-1.37297510000000;-2.96578100000000;-4.42151270000000;-5.91964620000000
30.11.1998;-1.40860150000000;-2.90844900000000;-4.03593450000000;-5.55389120000000
31.12.1998;-1.47336000000000;-3.07662080000000;-4.61476930000000;-6.82438359999999
31.01.1999;-1.75877830000000;-3.91581610000000;-5.90062650000000;-8.17717400000000
28.02.1999;-1.00482470000000;-2.19115290000000;-2.63604730000000;-4.77411400000000
31.03.1999;-1.23736420000000;-2.39751530000000;-3.23192400000000;-4.15520320000000
30.04.1999;-1.11848260000000;-2.47104290000000;-3.34352260000000;-4.33215160000000
31.05.1999;-0.811988100000000;-1.57393630000000;-2.00256990000000;-2.50645660000000
30.06.1999;-0.665571200000000;-1.07372960000000;-1.23696060000000;-1.57575660000000
31.07.1999;-0.483971100000001;-0.681440900000003;-0.652374500000000;-0.480772700000002
31.08.1999;-0.437172700000001;-0.296255799999999;0.193514300000000;0.903659700000002
30.09.1999;-0.443918500000001;-0.257567899999998;0.226752199999996;0.721284600000001
31.10.1999;-0.219544900000000;0.299044200000000;0.998787800000000;1.63136120000000
30.11.1999;0.0686489000000004;1.03676120000000;1.98098260000000;3.27852450000000
31.12.1999;0.854336099999999;2.48133450000000;3.91718560000000;5.74348800000000
31.01.2000;2.12131590000000;4.20627380000000;5.81692390000000;7.79949210000000
29.02.2000;2.11559230000000;4.40251820000000;6.03647890000000;8.00883740000000
31.03.2000;2.31767320000000;4.22117920000000;5.54250360000000;6.80401790000000
30.04.2000;2.68331910000000;4.39252940000000;5.56231220000000;6.51734390000000
31.05.2000;2.78960040000000;4.39084020000000;5.56246690000000;6.25595950000000
30.06.2000;2.30603200000000;3.64475140000000;4.44302900000000;4.70153969999999
31.07.2000;2.62208650000000;4.61897420000000;5.66962030000000;6.30682800000000
31.08.2000;2.57882240000000;4.42276160000000;5.37276300000000;6.06996220000000
30.09.2000;3.10501630000000;5.67128130000000;6.81623270000000;7.72728690000000
31.10.2000;3.47992790000000;6.40774930000000;7.98267760000000;8.87171190000000
30.11.2000;3.06610260000000;4.79499110000000;5.36759940000000;5.47119270000000
31.12.2000;2.68738340000000;3.74198790000000;3.33599120000000;2.59869250000000
31.01.2001;2.28802260000000;3.21104580000000;3.16963050000000;2.60046360000000
28.02.2001;2.13923020000000;3.10113540000000;3.20629790000000;2.64584010000000
31.03.2001;1.63411500000000;1.64149900000000;1.02876230000000;0.0364521000000044
30.04.2001;2.34122210000000;3.42465870000000;3.69754280000000;3.45804710000000
31.05.2001;2.47700070000000;3.66054350000000;4.46708660000000;4.83008840000000
30.06.2001;2.72548000000000;4.35029540000000;5.42164860000000;6.00629090000000
31.07.2001;2.50919070000000;4.76150240000000;5.96959550000000;6.72370790000000
31.08.2001;2.26532420000000;4.58505420000000;6.31490750000000;7.19932100000000
30.09.2001;1.78680190000000;4.35245000000000;6.43744250000000;8.17290740000000
31.10.2001;1.55734370000000;3.55549490000000;5.10974040000000;6.29127080000000
30.11.2001;2.23679620000000;4.30009000000000;5.77585950000000;6.87222880000000
31.12.2001;2.84019700000000;6.18083400000000;8.76714560000000;10.3170005000000
31.01.2002;2.70015870000000;5.76559370000000;8.09555250000000;9.60405860000000
28.02.2002;2.62332080000000;5.66409270000000;8.32077920000000;10.1038783000000
31.03.2002;3.57137970000000;7.29953910000000;10.2933694000000;12.5333308000000
30.04.2002;3.06548610000000;6.38576810000000;8.98061110000000;10.7691131000000
31.05.2002;2.99197610000000;6.31011350000000;9.32115930000000;11.8995579000000
30.06.2002;2.77655330000000;5.85250980000000;8.39939990000000;10.3338155000000
31.07.2002;1.50343140000000;3.35536000000000;4.43172530000000;4.89184740000000
31.08.2002;1.22253230000000;1.91857270000000;2.37506370000000;2.55550610000000
30.09.2002;0.912101300000000;1.75962440000000;2.19999250000000;2.12871740000000
31.10.2002;0.802830200000000;1.38244270000000;1.56744190000000;1.57225450000000
30.11.2002;1.26413860000000;2.25122410000000;2.90987440000000;3.29997990000000
31.12.2002;0.772502300000000;1.24008180000000;1.51289910000000;1.46187580000000
31.01.2003;0.880740500000000;1.70878060000000;2.35877480000000;2.76786800000000
28.02.2003;0.630523300000000;1.31229180000000;1.80522200000000;2.10667490000000
31.03.2003;0.693492400000000;1.64415570000000;2.64142430000000;3.15423750000000
30.04.2003;0.191548900000000;0.149876000000000;0.0668068999999996;-0.0137650000000011
31.05.2003;-0.338622700000000;-1.39765280000000;-2.53711950000000;-3.41235870000000
30.06.2003;-0.472969700000000;-1.35508900000000;-1.99575150000000;-2.55098290000000
31.07.2003;0.203532200000000;0.416920500000000;1.00892440000000;1.84699650000000
31.08.2003;0.751085499999999;1.77667220000000;2.87954600000000;4.10462220000000
30.09.2003;-0.298749500000000;-0.307999400000000;0.140725900000000;0.725997199999999
31.10.2003;0.213327100000000;0.887385500000001;1.85552120000000;2.98853240000000
30.11.2003;0.0192149000000001;0.321488400000001;0.831293800000000;1.49827670000000
31.12.2003;-0.318748300000000;-0.159222000000000;0.443006200000000;1.27308820000000
31.01.2004;-0.548367300000000;-0.655443100000000;-0.287984599999999;0.418489300000002
29.02.2004;-1.14497610000000;-1.82275650000000;-2.03082240000000;-1.92086170000000
31.03.2004;-1.42546010000000;-2.65155130000000;-3.13710530000000;-3.28513200000000
30.04.2004;-0.316441100000000;-0.169537400000001;0.546622000000001;1.50258810000000
31.05.2004;-0.0413872000000006;0.501499600000000;1.54771580000000;2.84728180000000
30.06.2004;-0.0859353999999994;0.204639800000002;1.15857430000000;2.41756460000000
31.07.2004;-0.540865900000000;-0.685236199999998;-0.387093800000001;0.309832099999997
31.08.2004;-0.900040300000000;-1.29384090000000;-1.08522380000000;-0.304578100000003
30.09.2004;-1.01576310000000;-1.80409320000000;-1.93932970000000;-1.84481150000000
31.10.2004;-1.42486130000000;-2.49828050000000;-3.07729850000000;-3.24494220000000
30.11.2004;-1.06014360000000;-1.55816810000000;-1.68903550000000;-1.46178320000000
31.12.2004;-1.06177280000000;-1.72401770000000;-1.89404630000000;-1.89616540000000
31.01.2005;-0.982020300000000;-1.62230930000000;-2.03866690000000;-2.24573300000000
28.02.2005;-0.804756500000000;-1.23929710000000;-1.51891020000000;-1.47026920000000
31.03.2005;-0.711061800000001;-1.19811100000000;-1.49423070000000;-1.72812190000000
30.04.2005;-0.984616200000000;-1.84470170000000;-2.61973200000000;-3.32416160000000
31.05.2005;-1.33818930000000;-2.51267660000000;-3.60611490000000;-4.57113150000000
30.06.2005;-1.49586960000000;-2.80443410000000;-4.01903300000000;-5.20168170000000
31.07.2005;-0.944461700000001;-1.51867210000000;-2.02772110000000;-2.61445140000000
31.08.2005;-1.10776510000000;-1.70466170000000;-2.41256540000000;-3.11569520000000
30.09.2005;-0.671319099999999;-0.890071000000003;-1.05896000000000;-1.39810620000000
31.10.2005;-0.501063400000001;-0.415520000000000;-0.300534700000001;-0.205864700000000
30.11.2005;-0.521146100000001;-0.408825500000002;-0.222233100000000;-0.0954737999999997
31.12.2005;-0.650369700000000;-0.892913900000001;-1.07758700000000;-1.42063060000000
31.01.2006;-0.616341500000001;-0.928768600000002;-1.01892370000000;-1.30953580000000
28.02.2006;-0.307334300000001;-0.0291298999999992;0.195371900000001;0.143597000000003
31.03.2006;-0.0956619999999999;0.386683299999998;0.831322299999997;1.13119530000000
30.04.2006;-0.127597000000001;0.484015399999996;1.14226420000000;1.68474950000001
31.05.2006;-0.0858622000000011;0.148777000000002;0.436153400000003;0.661039200000000
30.06.2006;0.0111429000000003;0.339220399999999;0.465045699999998;0.519614299999998
31.07.2006;-0.0330359000000016;0.530499000000000;0.901397099999998;1.04103930000000
31.08.2006;0.0607095999999991;0.695435700000002;1.18552700000000;1.18249620000000
30.09.2006;0.331597400000000;0.902393300000000;1.18710280000000;1.28558450000000
31.10.2006;0.360184199999998;0.967832499999998;1.37693870000000;1.43440050000001
30.11.2006;1.12884290000000;2.55525500000000;3.64221540000000;3.96293100000000
31.12.2006;1.24824480000000;3.00483710000000;4.48775440000000;5.01525050000000
31.01.2007;2.62716740000000;5.16286860000000;7.33561940000000;8.42789440000000
28.02.2007;2.62107210000000;5.41793080000000;7.49122350000000;8.47775390000000
31.03.2007;2.77188790000000;5.50678230000000;7.83064800000000;8.65932390000000
30.04.2007;2.27932450000000;4.07309380000000;5.51425680000000;5.96316470000000
31.05.2007;2.42917120000000;4.13015800000000;5.38125510000000;5.80050460000000
30.06.2007;2.30250270000000;4.33809760000000;5.69911490000000;6.50694800000000
31.07.2007;1.98846040000000;3.70877860000000;4.80945000000000;5.54904270000000
31.08.2007;1.75830300000000;3.44639860000000;4.56130430000000;5.06521900000000
30.09.2007;2.01819520000000;4.33064860000000;5.59271460000000;6.23101650000000
31.10.2007;2.31646680000000;5.08469790000000;6.72900590000000;7.88302790000000
30.11.2007;1.94326069000000;4.37606760000000;6.17133140000000;8.75607990000000
31.12.2007;2.31508317000000;4.71962662000000;6.87658009000000;9.73756260000000
31.01.2008;1.48299488000000;2.97590792000000;4.09781720000000;5.81356320000000
29.02.2008;0.753597170000000;1.94746084000000;2.99480230000000;4.20213210000000
31.03.2008;1.01717374000000;2.26442386000000;3.92374250000000;5.37487040000000
30.04.2008;2.02574526000000;3.66668632000000;5.30624370000000;6.30073190000000
31.05.2008;2.45678894000000;4.65925860000000;6.61425650000000;7.38729290000000
30.06.2008;2.21519486000000;4.08360040000000;5.55614340000000;5.54126370000000
31.07.2008;2.14932455000000;3.88453520000000;5.20598340000000;5.58094770000000
31.08.2008;2.00297675000000;3.73261428000000;4.99305790000000;5.42068390000000
30.09.2008;1.43872169000000;3.13738350000000;4.63398020000000;5.41542020000000
31.10.2008;0.818626860000000;2.24009314000000;3.05295100000000;4.87172670000000
30.11.2008;0.468044130000000;1.68619109000000;0.787655190000000;1.98985799000000
31.12.2008;0.162548300000000;0.316233480000000;-1.26203303000000;-2.09447943000000
31.01.2009;0.639315500000000;1.87391134000000;1.38631338000000;0.903473780000000
28.02.2009;0.745690380000000;1.76702873000000;1.83844157000000;1.31420687000000
31.03.2009;0.450938420000000;0.889053700000000;0.0408416400000001;-1.01487036000000
30.04.2009;0.874783000000000;1.83003924000000;1.93254996000000;1.57732986000000
31.05.2009;0.890812770000000;2.17412334000000;3.23987214000000;4.47604314000000
30.06.2009;1.34662823000000;3.23337288000000;5.34743025000000;6.70746976000000
31.07.2009;1.51749234000000;3.24854709000000;5.43137438000000;7.42730295000000
31.08.2009;1.30479487000000;3.03546565000000;5.40790759000000;7.59472705000000
30.09.2009;1.20237609000000;3.02533701000000;5.15996916000000;7.50703127000000
31.10.2009;1.09627775000000;3.05141796000000;5.66307508000000;7.95570452000000
30.11.2009;0.626180680000000;2.10661746000000;3.83156122000000;5.46854454000000
31.12.2009;1.41326575000000;3.35139469000000;5.24743795000000;6.86765275000000
31.01.2010;0.912853600000000;2.65402526000000;4.12947653000000;5.77711054000000
28.02.2010;0.951499900000000;2.35559503000000;3.52970465000000;4.67906625000000
31.03.2010;1.19778865000000;2.65009672000000;4.14910314000000;5.13198964000000
30.04.2010;1.09783517000000;2.81342530000000;4.52768806000000;5.71580646000000
31.05.2010;0.795133600000000;2.34607595000000;4.21439420000000;5.45248713000000
30.06.2010;0.444256840000000;1.59778298000000;2.92815950000000;3.51154887000000
31.07.2010;0.522195670000000;1.43460326000000;2.93577939000000;4.24134765000000
31.08.2010;0.524518240000000;1.37554834000000;2.83132367000000;4.11664084000000
30.09.2010;0.315203870000000;1.08914745000000;2.27407253000000;3.48045938000000
31.10.2010;0.179609110000000;0.754336350000000;1.88152031000000;3.01262169000000
30.11.2010;0.370186980000000;1.28356060000000;2.76589659000000;4.45750200000000
31.12.2010;0.596425440000000;2.18799516000000;4.65936844000000;7.47822812000000
31.01.2011;0.559837980000000;2.14074025000000;4.55214778000000;7.56623050000000
28.02.2011;0.809322620000000;2.55280721000000;5.02133376000000;7.98256135000000
31.03.2011;1.02481583000000;2.89611603000000;5.32324157000000;7.99069655000000
30.04.2011;0.667767890000000;2.24419403000000;4.51596162000000;7.29177155000000
31.05.2011;0.427680930000000;1.57988592000000;3.56210018000000;6.22421599000000
30.06.2011;0.390850780000000;1.59600252000000;3.65194090000000;6.23495877000000
31.07.2011;0.303272510000000;1.00389832000000;2.61986479000000;4.89425144000000
31.08.2011;0.0793004200000000;0.391123350000000;1.44465541000000;3.09471797000000
30.09.2011;0.166332200000000;0.596786680000000;1.49754776000000;2.82971902000000
31.10.2011;0.139783380000000;0.461591960000000;1.37352325000000;2.66817976000000
30.11.2011;0.167741240000000;0.539622330000000;1.47810225000000;2.90245001000000
31.12.2011;0.124954640000000;0.493932240000000;1.06249364000000;2.09536637000000
31.01.2012;0.132548290000000;0.217778060000000;0.532647120000000;0.938654680000000
29.02.2012;0.253032110000000;0.656145160000000;1.28948809000000;2.03064007000000
31.03.2012;0.283320740000000;0.877185760000000;1.82507235000000;2.93509750000000
30.04.2012;0.206570840000000;0.545991270000000;1.28000743000000;2.12353091000000
31.05.2012;0.232636060000000;0.278495070000000;0.370128720000000;0.164941790000000
30.06.2012;0.273500480000000;0.335371800000000;0.0899894100000003;-0.728575460000000
31.07.2012;0.127306280000000;0.0517033000000001;-0.305277390000000;-1.22316906000000
31.08.2012;0.124769780000000;-0.154718710000000;-0.958210360000000;-2.32570219000000
30.09.2012;0.168785850000000;0.136920280000000;-0.272644290000000;-1.24542267000000
31.10.2012;0.251654320000000;0.307710070000000;0.157985560000000;-0.521372160000000
30.11.2012;0.158081710000000;0.241346350000000;-0.0888864600000003;-1.09523768000000
31.12.2012;0.149241800000000;0.113338740000000;-0.446781140000000;-1.86371563000000
31.01.2013;0.223599900000000;0.433433310000000;0.281479180000000;-0.302437570000000
28.02.2013;0.178472250000000;0.255477420000000;-0.0824892600000002;-0.920779580000000
31.03.2013;0.185203850000000;0.0656036700000000;-0.638965700000000;-1.80739479000000
30.04.2013;0.217830354000000;0.00294125000000001;-0.848691270000000;-2.09350226000000
31.05.2013;0.405554032000000;0.676088720000000;0.507364650000000;0.135124200000001
30.06.2013;0.473167250000000;0.987645170000000;1.45206269000000;1.65102985000000
31.07.2013;0.351445120000000;0.661337170000000;0.841521590000001;0.878778289999999
31.08.2013;0.570527560000000;1.25241658000000;2.06160528000000;2.56990420000000
30.09.2013;0.381383170000000;0.630479960000000;0.804959220000001;0.755435719999999
31.10.2013;0.352118740000000;0.664461200000000;0.963010730000000;1.03000830000000
30.11.2013;0.255062300000000;0.607652390000000;1.16336723000000;1.65320731000000
31.12.2013;0.337510290000000;0.856304840000000;1.78927858000000;2.67534968000000
31.01.2014;0.309901500000000;1.08616054000000;2.10618442000000;3.30492821000000
28.02.2014;0.204411470000000;0.708406510000000;1.34482105000000;2.16016655000000
31.03.2014;0.409097510000000;1.41981639000000;2.62895940000000;3.83023021000000
30.04.2014;0.454536734000000;1.34059206400000;2.47163640400000;3.43963807400000
31.05.2014;0.384327222000000;1.09955246200000;1.91049881200000;2.56984163200000
30.06.2014;0.508868380000000;1.27445054000000;2.06564462000000;2.60044332000000
31.07.2014;0.540334170000000;1.62348085000000;2.89284465000000;3.48482457000000
31.08.2014;0.497301030000000;1.30564684000000;2.17395880000000;2.62352140000000
30.09.2014;0.670455920000000;1.89727345000000;3.21889441000000;4.04381615000000
31.10.2014;0.442002690000000;1.27103623000000;2.27041430000000;2.63887110000000
30.11.2014;0.0883721000000000;0.629107810000000;1.18141457000000;1.33052827000000
31.12.2014;0.300204010000000;0.908433610000000;1.62699371000000;1.52178741000000
31.01.2015;0.0693717600000001;0.477391380000000;0.904129320000001;0.810702390000000
28.02.2015;0.300745620000000;1.24277988000000;2.32509931000000;2.75249026000000
31.03.2015;0.226268660000000;0.932610270000000;1.85952647000000;2.29314500000000
30.04.2015;0.358166290000000;0.926760370000000;1.81293312000000;2.28816022000000
31.05.2015;0.277895670000000;0.829988410000000;1.75479627000000;2.24721567000000
30.06.2015;0.491923460000000;1.60754122000000;3.17986885000000;4.49752468000000
31.07.2015;0.392002150000000;1.30557008000000;2.64144965000000;3.72159128000000
31.08.2015;0.402513800000000;1.17695221000000;2.31377209000000;3.07859907000000
30.09.2015;0.212839750000000;0.750293110000000;1.69316222000000;2.30809447000000
31.10.2015;0.345081970000000;0.899381230000000;1.94405059000000;2.51924729000000
30.11.2015;0.297171470000000;0.723822430000000;1.05838903000000;0.913046830000001
31.12.2015;0.422721690000000;0.788144340000000;1.26259514000000;1.09539024000000
